run,apogee_m,impact_x_m,impact_y_m,wind_scale,thrust_scale,dry_mass_scale,aero_scale,sensor_bias_scale,thrust_misalignment_deg,cg_offset_m,mean_nees,mean_nis,mean_gps_nis,mean_baro_nis,impact_valid
919,48310.7,nan,nan,0.918295,1.01341,1.00374,1.02601,1.20803,-0.0950514,-0.0001198,90.5794,1.18053,2.19327,0.911484,0
920,48166.9,nan,nan,0.994973,1.01955,1.00811,1.01027,1.31541,-0.211861,1.0321e-05,182.981,1.49423,3.82767,0.876519,0
921,45450.4,nan,nan,1.19832,0.989765,0.993286,0.982804,1.09757,0.230963,0.000512353,365.102,2.23284,7.1356,0.994722,0
922,47311.6,nan,nan,1.13178,0.951626,1.01023,0.978056,1.01201,0.0601035,-0.00129499,15.7105,0.824444,0.87525,0.811211,0
923,56301.3,nan,nan,1.2383,1.04216,1.00406,0.955015,1.11138,0.126531,0.000261284,87.3617,1.16692,2.17528,0.868262,0
924,45314.4,nan,nan,1.11096,1.0037,1.01427,0.983748,1.12993,-0.161621,-0.000530003,169.411,1.49487,3.58871,0.966546,0
925,51595.3,nan,nan,0.841395,1.00998,1.00963,0.988603,1.06969,-0.176905,0.00219469,31.4156,1.01751,1.12287,0.988202,0
926,42275.9,nan,nan,0.695291,0.981701,1.00195,1.01952,1.02239,-0.205611,0.000964008,206.187,1.57558,4.27305,0.932915,0
927,33267.3,nan,nan,1.1526,1.00227,0.985299,0.990731,1.13566,-0.128423,-0.00291764,454.27,2.1824,8.73926,0.875393,0
928,49748.9,nan,nan,1.1569,1.01718,1.00559,1.0051,1.02365,0.0061141,5.09864e-05,11.8818,0.976477,0.833781,1.01498,0
929,51855.1,nan,nan,0.928606,0.994868,1.00171,0.979609,1.06945,0.0355821,-0.000346601,16.1219,0.925197,0.870692,0.940392,0
930,48983.4,nan,nan,1.1973,1.02735,1.00244,0.967044,0.872747,0.00928585,0.000149339,5.87388,0.833482,0.679518,0.874512,0
931,51819.2,nan,nan,1.1152,0.993716,0.980889,1.01289,1.00848,0.195367,-0.000180357,150.314,1.40843,3.26958,0.889571,0
932,18669.7,nan,nan,0.847839,0.996989,0.99999,0.992571,1.18294,-0.288162,-0.00202226,981.697,3.8527,18.2416,0.984523,0
933,49385.6,nan,nan,0.883929,1.01387,0.994862,1.02838,1.13043,0.025921,-0.000637428,6.0489,0.709425,0.686371,0.715607,0
934,50477.8,nan,nan,0.827751,1.01102,0.996211,0.984294,0.782404,-0.00636176,-0.000877883,20.1213,0.910188,0.899492,0.913109,0
935,50370.7,nan,nan,1.05007,1.00159,0.995226,1.01229,0.969764,-0.0348721,0.00124561,30.7217,0.988771,1.13134,0.949947,0
936,35679.4,nan,nan,0.90838,1.02119,1.00489,1.01195,1.08299,0.3304,0.000830338,991.722,3.92262,18.3212,1.00781,0
937,47149.8,nan,nan,1.01938,0.959315,1.00502,0.962212,0.929187,-0.0938701,0.000438903,10.0037,0.85421,0.760405,0.878546,0
938,50903.5,nan,nan,0.86425,1.01857,0.9935,1.01033,0.880384,-0.0604149,0.000808991,23.9301,0.933892,1.0072,0.913745,0
939,23.5049,-42.6717,-12.2469,0.979645,1.00506,0.99233,0.949169,1.09727,0.0511309,0.000592467,196.842,1.56931,4.58677,1.00855,1
940,15.518,31.5331,9.58704,1.41621,0.994411,1.01396,1.02795,0.82193,-0.0572341,-0.000626539,229.967,2.30153,5.40366,1.74051,1
941,53010.4,nan,nan,0.351082,1.02715,0.999248,1.01263,1.15861,0.0964464,-0.0005088,5.48449,0.871378,0.690511,0.922492,0
942,42263.7,nan,nan,1.34696,0.964544,0.988874,1.00472,0.881597,-0.159111,0.000541881,178.121,1.53575,3.75508,1.00658,0
943,49765.4,nan,nan,0.912026,1.0277,1.00242,1.03293,0.953579,0.18842,0.00070568,285.351,1.99869,5.63286,1.01577,0
944,50619.1,nan,nan,0.581877,1.02078,1.01095,0.974248,0.911426,-0.105462,0.000101774,77.7259,1.15909,1.98956,0.930969,0
945,46382.7,nan,nan,0.884899,1.00172,1.00659,1.02578,0.839901,-0.0946682,-0.000185713,77.0223,1.12933,2.01898,0.900607,0
946,50853.6,nan,nan,0.940276,0.994189,0.997557,0.998857,0.691941,-0.110781,0.000829931,4.88946,0.910262,0.706751,0.966293,0
947,48112.3,nan,nan,1.12338,0.986944,0.994483,1.00029,0.763257,0.161023,3.39785e-05,169.52,1.46164,3.60761,0.896811,0
948,47548.1,nan,nan,1.13774,1.00478,0.994746,1.03771,1.19119,0.032602,-0.00161034,60.0283,1.12053,1.6551,0.98105,0
949,50576.7,nan,nan,0.848599,1.00089,1.02105,0.976562,1.22079,-0.00899515,-0.000401732,6.52152,0.759262,0.6753,0.782325,0
950,53594.6,nan,nan,0.806803,0.998003,0.979647,0.965586,1.02943,-0.0986904,0.000960785,24.0797,0.814164,0.937717,0.778846,0
951,43678.1,nan,nan,1.02344,0.975001,0.999599,0.990377,0.768265,0.288545,2.74682e-05,390.356,2.20737,7.6097,0.887142,0
952,49998.3,nan,nan,1.18251,1.0081,1.00358,1.04706,1.11976,0.13826,-0.000954302,141.614,1.44074,3.09442,0.992872,0
953,47074.1,nan,nan,0.97893,1.01163,0.992868,0.993845,0.756696,0.285614,-0.000315934,446.31,2.55052,8.53398,1.00089,0
954,43826.4,nan,nan,0.949906,1.00525,0.991614,1.0171,1.21695,-0.136359,-0.00137534,263.998,1.92105,5.28702,1.09272,0
955,49088.6,nan,nan,0.771149,0.996436,0.989531,1.02047,1.53042,0.181469,-0.00088317,178.285,1.48226,3.77405,0.868785,0
956,46684.6,nan,nan,0.928937,0.958927,0.996099,1.01533,1.1917,0.110221,0.000736783,147.206,1.29637,3.18946,0.809044,0
957,46793,nan,nan,1.21402,0.973526,1.0104,0.96826,1.46837,0.0715333,0.000530921,141.636,1.41512,3.13458,0.972104,0
958,47356.4,nan,nan,0.904083,0.993146,0.99727,0.996892,1.04265,0.0554001,0.00107749,132.333,1.35135,2.94641,0.936815,0
959,52098,nan,nan,0.851902,1.03318,1.00409,0.995298,0.687104,-0.0259338,0.000306006,11.4949,0.913007,0.79956,0.944694,0
960,50164.8,nan,nan,1.09005,1.0119,0.989937,1.01924,0.660546,0.0116514,0.00118588,99.6067,1.18381,2.33319,0.872238,0
961,53208.6,nan,nan,1.30053,1.01111,0.994981,0.967461,1.00054,0.133919,-0.00053154,80.909,1.09959,2.03601,0.833573,0
962,49519.9,nan,nan,0.944846,1.0002,0.994781,0.988107,1.16875,0.1248,0.000942793,191.371,1.59379,4.03606,0.936512,0
963,47600.6,nan,nan,1.08845,0.996289,0.99452,0.974906,1.20092,0.198644,0.000703154,352.702,2.21622,6.85864,1.00393,0
964,54474,nan,nan,0.727045,1.02054,0.987745,0.940037,0.791441,0.115639,0.000106124,71.4966,1.1755,1.87431,0.973813,0
965,37090.4,nan,nan,0.763242,0.966467,1.01108,0.976376,0.913123,-0.172837,-0.000849343,386.634,2.061,7.54461,0.903903,0
966,46540.9,nan,nan,0.566727,0.964123,0.99057,1.04496,0.898673,0.0347181,0.000326153,49.7318,1.00944,1.46378,0.892929,0
967,46123.2,nan,nan,1.05087,0.982894,1.0125,1.03641,1.08336,-0.0515671,-0.000213728,51.4331,1.10524,1.49137,1.00665,0
968,41348,nan,nan,1.12416,0.983133,1.01343,0.938024,1.27144,-0.151388,-0.00183401,253.713,1.59777,5.08196,0.782607,0
969,50174.8,nan,nan,1.01689,0.96856,0.988984,1.03531,1.34602,-0.101363,0.00174629,5.63126,1.04846,0.681626,1.14853,0
970,36437.3,nan,nan,1.36703,0.970833,0.986683,1.03163,1.17388,-0.19814,-0.00103016,344.593,1.84545,6.74896,0.829049,0
971,47917.2,nan,nan,0.549554,1.00972,0.999055,1.00128,0.953041,-0.0916431,0.000208935,89.5959,1.23957,2.18452,0.990969,0
972,52317.7,nan,nan,0.799247,1.02695,1.00054,0.966045,0.657328,-0.0564065,0.0022589,64.7879,1.07821,1.73729,0.89395,0
973,53168,nan,nan,1.12989,1.00312,0.998479,0.969544,0.634656,0.0452855,-0.000671515,5.10869,0.957723,0.712355,1.0274,0
974,46115.9,nan,nan,1.22734,1.00324,1.00546,0.995718,1.2986,0.0537048,-0.000100398,28.0903,0.887891,1.09716,0.834751,0
975,43772,nan,nan,1.1437,0.999496,1.01114,0.986745,0.888389,-0.170958,-6.65548e-05,71.6057,1.1648,1.82519,1.00335,0
976,47254.1,nan,nan,0.538152,0.990804,0.988207,1.00221,0.772415,-0.0171363,0.000521614,20.1479,0.902287,0.913501,0.899379,0
977,50311.9,nan,nan,0.975994,1.00335,1.00028,0.992316,1.12449,0.106966,7.02509e-05,102.404,1.41518,2.38138,1.15183,0
978,45742.5,nan,nan,1.10532,0.992123,0.999114,0.97992,1.19994,-0.134098,0.00054031,110.904,1.24972,2.54192,0.921041,0
979,49565.2,nan,nan,1.18454,0.994714,0.999733,1.03926,0.794591,-0.153051,-0.000374907,91.5413,1.27474,2.18136,1.02908,0
980,49868.7,nan,nan,0.769667,1.00088,1.00134,1.02419,0.961589,0.151333,-0.000471138,134.808,1.28489,2.97079,0.828293,0
981,39577.2,nan,nan,1.07304,0.955613,0.994198,1.00048,0.822049,-0.157569,0.000165052,170.749,1.35438,3.62086,0.844853,0
982,51294.2,nan,nan,1.10551,1.03306,0.999562,1.02607,1.15638,0.116561,0.000689171,136.531,1.35752,3.01874,0.899722,0
983,44167,nan,nan,0.635717,0.974072,0.981403,1.03895,0.805524,-0.143596,0.000700717,121.57,1.25784,2.77762,0.882138,0
984,15158.8,nan,nan,1.38388,0.993051,1.00729,1.01883,1.37609,-0.472504,-0.000330561,1062.8,3.99936,19.5656,0.896493,0
985,51109.2,nan,nan,1.01251,0.989544,1.00153,0.990544,0.651053,-0.106826,0.00108189,17.4724,0.830519,0.903881,0.810247,0
986,49362.4,nan,nan,0.727261,0.996226,0.986047,1.03142,0.979496,0.203395,0.000184892,250.829,1.77362,5.09805,0.880138,0
987,36881.5,nan,nan,1.28449,1.01196,0.990644,1.01129,1.14044,-0.248947,-0.000873187,457.501,2.40658,8.74258,1.0762,0
988,50404.3,nan,nan,0.712528,1.01045,1.00099,1.02418,1.15973,0.048735,-0.00112758,10.6932,0.867494,0.804969,0.884583,0
989,51427.7,nan,nan,1.02087,1.02986,0.991046,0.964206,0.942912,-0.0554792,5.98572e-05,4.87051,0.85036,0.677796,0.898112,0
990,43025.5,nan,nan,0.696432,0.983499,0.998521,1.02684,1.10756,-0.119121,0.000141431,149.314,1.40412,3.24235,0.959429,0
991,46661.4,nan,nan,1.09159,1.01667,1.00307,1.0119,0.938708,-0.194131,-0.00011589,163.622,1.39071,3.50829,0.843235,0
992,41853,nan,nan,0.933974,0.997092,1.00724,0.969585,0.747269,-0.0735532,0.000984074,7.67452,0.818808,0.727082,0.84031,0
993,50630,nan,nan,1.09133,1.01987,0.994367,1.00202,1.16799,-0.202219,0.000376702,109.608,1.27844,2.57819,0.920255,0
994,48669.4,nan,nan,0.788725,0.963166,0.985677,0.984018,0.701293,-0.0736015,0.000764839,11.9024,0.873599,0.808196,0.891012,0
995,49416.4,nan,nan,1.2105,1.01951,0.992664,0.922837,1.13926,0.0159963,-0.00152406,32.9902,0.993425,1.1696,0.946159,0
996,38680.1,nan,nan,1.02746,1.0388,0.992165,0.996349,1.32212,0.393694,-8.92623e-05,916.103,3.8483,17.0627,0.946279,0
997,54601.6,nan,nan,1.06944,1.01138,1.00352,1.00056,0.888837,0.126336,0.000934634,50.2958,1.03877,1.48507,0.909458,0
998,45430.7,nan,nan,1.14756,1.00229,0.986543,1.01223,1.02785,-0.103446,-0.000544342,111.586,1.18987,2.63152,0.825188,0
999,52937,nan,nan,0.935674,0.99749,0.997459,0.983445,1.0275,0.0703552,6.14774e-05,37.3242,0.95707,1.26719,0.869303,0
