run,apogee_m,impact_x_m,impact_y_m,wind_scale,thrust_scale,dry_mass_scale,aero_scale,sensor_bias_scale,thrust_misalignment_deg,cg_offset_m,mean_nees,mean_nis,mean_gps_nis,mean_baro_nis,impact_valid
0,82318.5,-45834.1,-15969.6,1.00784,0.963155,1.00857,1.02972,0.869377,0.0231251,-0.00127484,4.46494,0.796714,0.571134,0.955485,1
1,79055.6,65191.9,-3786.75,0.991055,0.984615,0.987355,1.02993,1.19568,0.0358272,0.00217405,33.9261,1.04443,1.07423,1.02449,1
2,85655.3,75341,-3210.02,1.18924,1.01943,0.984023,1.04586,1.17688,-0.0125771,0.00260474,28.3811,0.985868,0.970191,0.997288,1
3,98488.3,-38755.7,-5632.91,1.26922,1.02085,0.985225,0.987844,1.01185,-0.0625085,0.00137998,2.63708,0.789926,0.523462,1.01398,1
4,85039.9,67756.8,-11287.1,1.34685,0.982983,0.991176,1.00718,1.02445,0.0940132,0.000519646,28.9953,0.93923,0.994175,0.899361,1
5,110416,-10031.1,-534.429,0.869562,1.02515,0.983293,0.957455,0.928402,0.0442191,0.000328607,3.93766,1.2959,0.605021,1.94719,1
6,93989.9,-58961.5,-9246.76,1.21222,0.993779,0.996063,0.96395,1.17079,0.112015,-0.00263593,5.54706,0.767656,0.569309,0.92722,1
7,90462.3,-58635,31310.3,0.922522,0.973103,0.977696,1.04047,0.998221,-0.114754,0.0012078,5.86653,0.860841,0.583027,1.07593,1
8,75051.5,-98274.7,4223.53,1.00362,0.985465,0.989212,1.05559,0.544386,-0.07701,-3.93761e-05,14.5182,0.847433,0.744028,0.913415,1
9,81579.3,-58988.5,2174.25,0.956662,1.00505,1.00935,0.983537,1.0266,0.134186,-0.00254495,9.36561,0.825782,0.661619,0.940435,1
10,35.6611,-58.6646,-6.17058,1.00271,0.994466,1.0149,1.04235,0.957092,0.0225207,-1.99322e-05,29.4354,1.01807,1.04824,1.01244,1
11,89045,-83264.6,15556.2,1.0569,0.982938,0.985159,0.953507,1.13995,-0.0558631,-0.000432561,10.2619,0.831928,0.656189,0.966015,1
12,92058.7,-117561,13374.7,0.876646,1.0454,1.00259,1.01046,1.17462,-0.189445,0.000886537,16.2339,0.978553,0.752926,1.15629,1
13,90553.5,-56711,-3525.41,0.859312,1.02215,1.00702,1.02287,1.10976,0.0220433,-0.000395008,4.67943,0.849421,0.55414,1.07817,1
14,72640.9,-105908,41537.6,1.18399,1.02563,1.00738,0.974716,1.03947,-0.23384,0.00179043,17.7385,0.888537,0.814874,0.933967,1
15,88228.9,38109.6,-25848.5,0.845668,1.02314,0.999398,0.960619,1.10682,0.0463182,0.00045531,12.225,0.841388,0.695325,0.951155,1
16,80117.5,52035.8,-9665.23,0.998042,1.00369,1.02124,1.00574,1.26693,0.0353967,0.000854569,30.9023,1.00707,1.02924,0.991952,1
17,75503.4,78509,-19734.1,0.831002,0.969061,1.00158,1.01586,0.921093,0.102682,0.000556038,47.7935,1.11042,1.33891,0.963787,1
18,89040.2,23555.3,-17359.1,1.14254,1.00018,0.999674,0.978337,0.967868,0.0882011,-0.000463231,11.0421,0.827708,0.673184,0.945047,1
19,78264.8,-102363,-5723.83,0.64108,1.00402,1.00743,1.00837,1.02771,0.0221206,-0.00178294,19.1984,0.938738,0.80621,1.02715,1
20,106530,51843.1,-14827.8,0.980497,1.03171,0.986085,1.01949,1.0398,0.137214,0.000864526,21.8407,1.13237,0.912182,1.33254,1
21,92325.7,-103226,22567.4,1.23606,1.02652,1.00717,1.01691,0.757617,-0.191921,0.0011529,17.6413,0.89534,0.787836,0.980419,1
22,92763.4,73120.2,-32438.8,0.961011,1.01711,0.991951,1.01333,0.616995,0.165567,0.00100435,40.7956,1.0441,1.2046,0.916961,1
23,33687.9,-138361,3556.63,1.21225,0.988191,1.00862,0.99384,1.32923,-0.239829,-0.00143751,221.874,1.62333,4.42448,1.06359,1
24,90575.7,-52779.3,292.559,0.988129,1.00257,0.988469,0.975492,1.20862,-0.0401697,-9.80567e-05,5.29116,0.741239,0.579771,0.866271,1
25,82862.3,-123874,13273.9,1.34985,0.998943,1.00586,0.947693,0.617243,-0.121568,-6.8204e-05,17.8234,0.925985,0.796297,1.01812,1
26,84957.9,-102853,22806.8,1.04899,1.02661,1.01031,0.941585,1.04207,-0.0432652,-0.000580722,15.515,0.863821,0.759357,0.939614,1
27,24.4612,-34.8201,-0.878189,1.20991,1.01017,1.00563,1.00396,0.830333,-0.0143286,0.00293667,284.672,1.45207,5.59226,0.699309,1
28,85629.5,61732.7,-9039.93,1.31414,0.999652,1.00188,0.986992,1.03651,0.0709955,0.00082325,29.8472,1.03069,1.00237,1.05136,1
29,87184.7,61890.7,-22227.1,1.14319,0.989298,0.994498,0.969417,1.12504,0.163265,-0.000923678,30.1317,1.11101,1.01675,1.18114,1
30,91042.5,66331.5,-23832.2,1.11634,1.00168,1.0006,0.992661,1.00854,0.205631,-0.00174818,23.8959,0.947982,0.894691,0.989468,1
31,74638.5,-118058,26025.1,0.922441,0.980401,1.00386,1.01861,0.880023,-0.210932,0.00191701,26.1096,1.04406,0.938017,1.11162,1
32,16.3949,33.159,20.5387,0.878324,0.981462,0.986648,1.02331,1.01997,-0.0947877,-0.00235017,390.063,1.84599,8.0154,0.72428,1
33,74203.6,93770.4,-17967.2,1.27716,0.957534,1.00166,0.965961,1.49704,0.226017,-0.000299346,78.3571,1.28152,1.89331,0.895297,1
34,38.0132,47.5427,5.37623,0.851168,0.963296,0.998249,0.997612,1.08111,-0.0154346,-0.00114911,91.2191,1.18729,2.48283,0.944959,1
35,16.5922,-31.9448,-7.80643,0.892131,0.986872,1.00232,0.99456,1.07499,0.0769264,0.000304442,239.803,1.37589,5.77039,0.551921,1
36,65616.6,157582,-16596.9,0.828375,1.01998,0.987083,1.00607,0.803605,0.256088,0.000955164,124.747,1.56734,2.71028,0.934124,1
37,72089.5,-119855,23353.1,1.23444,0.987499,1.00037,0.9634,1.15428,-0.102419,-0.000274512,34.4525,0.948941,1.09808,0.857494,1
38,68367.2,-110926,13683,1.27961,0.969738,1.01371,1.01766,0.961735,-0.0718776,-0.000328318,27.7725,0.965433,0.978716,0.957729,1
39,19.6328,35.4353,12.4344,0.860951,0.98278,0.986724,0.961592,1.53171,-0.0854068,-0.000164156,226.873,1.42569,5.26873,0.700593,1
40,82407,73274.4,-9781.72,1.14605,0.986108,0.996317,1.00834,1.12131,0.121482,-0.000192259,31.8797,0.96722,1.05656,0.904492,1
41,88788,63645.8,-26608.2,0.697354,0.992334,1.00234,1.02766,0.866267,0.174103,0.00053319,38.8601,1.01557,1.17867,0.891838,1
42,80617.6,-145777,47241.5,1.0434,1.02314,1.00879,0.953431,0.975284,-0.235015,0.000333667,48.6722,1.08439,1.3471,0.902708,1
43,89525.7,-12915,-23949.8,0.992797,0.979219,0.982096,1.04051,0.94428,0.121725,-0.00133919,6.77456,0.742349,0.595887,0.854608,1
44,87877.1,5344.68,-4786.23,0.826336,1.01734,0.997498,1.00489,0.83522,0.0199842,0.000854476,3.18587,0.790188,0.525072,0.988214,1
45,44601.3,123348,-25664.9,0.950283,0.986147,1.0111,1.02809,0.734515,0.344027,0.000508475,236.969,1.96061,4.72059,1.0015,1
46,90716.7,-56035.2,13895.2,0.645649,1.0403,0.994698,0.979123,0.891503,0.000986383,-0.000551313,5.23673,0.792164,0.566168,0.966904,1
47,25.0436,36.5527,-1.28667,1.29748,1.02059,1.00684,1.07397,1.32278,-0.019684,-0.00353953,490.263,1.9754,9.51184,0.549591,1
48,27.7819,-38.6497,11.0417,0.99516,0.990993,0.982419,1.00207,0.90309,0.0126888,0.00134055,184.259,1.46905,4.49793,0.893315,1
49,88776.3,-4047.04,-7190.8,0.968661,1.01328,1.0054,1.01695,1.34802,0.047476,-0.000396635,6.59033,0.764278,0.59077,0.895539,1
50,71671.6,119823,-36891.1,0.86455,0.989019,1.00335,1.00252,0.975765,0.257347,-0.000168085,106.217,1.52836,2.38228,1.00828,1
51,85467.8,54099.3,-21162.6,0.529901,0.957778,0.985042,0.98525,0.653701,0.203445,-0.000196853,28.7725,1.01386,1.01161,1.0155,1
52,94138.5,-57668.3,29744.8,0.780841,1.01534,1.01081,0.983704,0.656934,-0.062239,0.000851,3.47068,0.797072,0.543655,1.00131,1
53,81041.9,63399.7,-5051.27,1.04665,1.00055,1.00358,1.02461,1.24084,0.0868254,0.000181638,32.5504,0.964926,1.07669,0.887704,1
54,83307.3,-88115.7,19533.1,1.00715,0.993921,0.982728,1.04441,1.20045,-0.0856856,0.000455385,8.96689,0.839545,0.652791,0.972289,1
55,55657.9,167125,-36851,1.01645,1.03728,0.996509,0.968387,1.05889,0.309239,0.00196149,234.485,2.13901,4.64592,0.981746,1
56,72787.1,-122243,6097.62,0.828201,1.00071,1.00959,1.01729,0.926593,-0.104679,-0.00108482,37.4874,1.04301,1.1584,0.971491,1
57,75807.8,-125460,25407.4,0.940048,0.983497,1.00602,0.995058,1.06795,-0.231189,0.00118027,27.3346,0.986705,0.982274,0.989577,1
58,49804.3,-162443,11436,0.986207,1.0054,1.00002,0.932177,0.818661,-0.28092,6.9512e-05,115.349,1.45854,2.53362,1.02414,1
59,53218.8,133996,-26691.9,0.905185,0.991555,1.01903,1.04478,1.03151,0.358269,-0.00044157,196.539,1.89916,3.98696,0.988115,1
60,85955.5,-60292.9,512.965,0.848264,0.96077,0.990106,0.977291,1.38765,0.114206,-0.00195088,6.18134,0.854753,0.589734,1.04961,1
61,90853,45495.3,1029.92,1.36921,0.999073,0.988742,1.0014,1.28981,0.0698135,0.000224688,24.9215,0.969658,0.902307,1.02188,1
62,88169.9,61899.1,-14076.7,1.00912,1.00153,1.01225,1.01166,0.86041,0.124434,2.69109e-06,23.499,0.927102,0.909632,0.940261,1
63,94205.3,-57609.5,7304.15,1.06913,1.00605,1.00979,0.990406,1.11995,-0.0675265,3.63487e-05,3.87574,0.778861,0.539202,0.971972,1
64,80319.5,-130520,7243.55,0.975911,0.991185,1.00649,0.967469,1.0382,-0.084578,-0.00196545,31.1389,1.01949,1.01868,1.02005,1
65,69008.7,-151491,6883.69,1.5564,0.995035,0.982499,1.00064,0.904397,-0.218629,3.68706e-05,72.8757,1.23003,1.77906,0.907804,1
66,98754.1,-24615.8,-10684.5,1.02778,1.01667,0.99926,0.957946,0.951669,0.0929584,-0.00123036,4.72647,0.810271,0.567738,1.01498,1
67,79164.8,407.045,-5670.93,1.03101,0.998678,1.00082,0.996978,1.10654,0.029116,-3.13623e-05,6.32329,0.840678,0.585827,1.01335,1
68,68626.9,123382,-30259.1,0.972255,1.00951,1.02751,1.00653,1.10109,0.303756,-0.000165441,115.949,1.58031,2.57103,1.00505,1
69,87628.6,65300.3,-21611,0.834202,0.991951,0.998462,1.01549,0.942067,0.130965,-0.000443992,24.2697,0.965209,0.920862,0.998399,1
70,73799.9,-115120,28784.7,0.765518,1.02183,1.00446,0.977172,1.17995,-0.0830466,-0.00169198,25.0368,0.950328,0.916623,0.971448,1
71,79058,-32936.7,-9641.1,0.808798,0.987104,1.02191,0.98055,0.754659,-0.0175329,-3.04076e-05,2.44918,0.76821,0.526302,0.931037,1
72,66589.7,-129816,9256.35,0.954587,0.984211,1.00434,0.952972,1.01305,-0.067726,-0.000798857,39.1642,1.05007,1.19049,0.970879,1
73,18.6392,32.998,5.24997,0.974942,1.00791,0.996983,1.08632,0.904579,-0.0727968,-0.000359513,248.95,1.50562,5.46167,0.771512,1
74,93576.1,42665.6,7125.3,0.822189,1.0127,1.00334,0.959834,0.733104,-0.0588558,0.00331155,15.0869,0.906379,0.741662,1.03805,1
75,91884.4,-52638,18820.3,1.03433,1.01702,0.985725,0.979674,0.937368,-0.020024,-7.51854e-05,3.84789,0.781429,0.549104,0.963516,1
76,90815.7,-59083.7,21038.9,1.30497,1.00556,0.98982,0.984224,1.27068,-0.0579911,0.000131986,5.46727,0.829747,0.561572,1.03786,1
77,88322.3,8493.55,7831.1,1.13978,1.00699,0.997951,0.992289,0.719109,-0.038377,0.00150262,12.6106,0.83674,0.727068,0.919391,1
78,76978.1,-106444,20481.4,0.832476,1.04147,0.999283,1.01001,0.730403,0.0151401,-0.00192963,20.8389,0.949551,0.838956,1.02205,1
79,14.0458,-28.5761,-3.35778,1.05449,0.980921,0.994196,0.984778,0.990807,0.0816356,0.000243735,285.302,1.85543,6.18656,1.09111,1
80,92884.6,-61570.5,15558,1.15333,1.01153,1.00594,0.976147,1.01451,-0.0166243,0.000121788,3.9858,0.824839,0.554013,1.04012,1
81,99976.9,9596.22,-25139.3,0.778358,1.02133,1.00305,0.941744,0.473276,0.0454708,0.000358417,3.38178,0.775003,0.546888,0.969727,1
82,83629.6,56891.9,-22133.9,1.3009,0.999545,0.996923,1.02264,0.96119,0.103076,0.000584066,27.9763,0.92825,0.985246,0.887511,1
83,89578.5,39019.8,12288.6,0.76502,1.02014,1.00721,0.991001,0.741993,-0.0367998,0.0020071,19.4102,0.843448,0.830273,0.8535,1
84,92252.3,-7282.59,-21782.4,0.841797,1.0041,0.997112,0.979045,1.2037,0.0724607,-0.000726187,5.53041,0.844854,0.577118,1.05566,1
85,91711.4,-1605.39,-32910.2,1.16017,1.00599,0.985319,1.01564,1.1242,0.0809007,-0.000552028,5.73125,0.779434,0.586229,0.93126,1
86,79157.7,-112395,-1900.42,0.978838,0.978494,1.00608,0.969891,1.11877,-0.084839,-9.39157e-05,22.1848,0.913623,0.87275,0.941316,1
87,88062.9,-113657,13297.2,1.28911,1.016,0.996823,0.987956,0.639098,-0.162691,0.000362444,12.6827,0.828691,0.705046,0.921937,1
88,90756.7,65918.4,-17861.3,0.981874,1.00724,0.997478,1.04693,1.01818,0.124515,-6.33272e-05,24.6888,0.927522,0.93058,0.925152,1
89,78005.7,118797,-38773,0.647919,1.01477,1.01254,1.00822,1.0976,0.301298,-0.000933931,85.9422,1.40489,2.02525,0.992134,1
90,94599.1,59812.9,-23837.7,0.838962,1.01285,1.00301,0.970915,1.05654,0.146719,-0.000743978,16.569,0.811249,0.772711,0.842407,1
91,95143.8,46707.2,-13581.2,1.30941,1.02121,0.99221,1.00387,1.27895,0.0873042,-3.96077e-05,23.2915,0.90065,0.903697,0.898179,1
92,92229.4,62639.5,-20183.9,0.797573,1.01117,0.995373,0.997821,0.947624,0.0781654,0.00182787,31.3875,1.00769,1.03425,0.986799,1
93,24422.9,-111861,38754,0.859644,0.987158,1.00437,1.01693,0.719061,-0.351355,-0.000986734,314.821,1.81238,6.1152,0.952474,1
94,89848.6,14981.8,-18623.4,1.09629,1.00843,0.999611,0.99585,0.833843,0.0655679,-0.000111029,12.3122,0.839248,0.700811,0.945264,1
95,92111.9,78526,-28326.1,0.90898,1.01566,1.00617,0.973916,0.7979,0.212144,0.000117153,49.1393,1.11954,1.36358,0.927399,1
96,77105.9,-137302,38532.2,1.15751,1.00767,1.00089,0.957884,0.935729,-0.209973,0.000198403,44.1898,1.15748,1.27537,1.07983,1
97,69082.5,-133649,15244.6,0.985571,0.990547,1.00448,0.97439,0.919912,-0.151881,-0.000139096,40.1799,1.03052,1.19783,0.932307,1
98,94240.6,11103.1,-5512.62,1.00847,1.02407,1.01399,1.02932,1.2404,0.00254772,0.000787335,9.13315,0.828192,0.658428,0.964742,1
99,58378.3,148946,-1076.21,1.22959,1.01643,1.00246,1.02243,0.992841,0.269019,0.000974084,181.635,1.93729,3.70602,1.0785,1
100,99471.8,-81398.1,28686.1,0.893973,1.02425,0.979135,1.02169,1.38977,-0.109101,0.000991096,7.99618,0.781266,0.626927,0.912289,1
101,106205,-51378.3,25026.2,1.01552,1.05371,1.00441,1.01804,0.873289,-0.102134,0.00155178,4.02581,0.988267,0.605553,1.33532,1
102,84168.7,-42571.1,-7038.29,0.769912,0.975526,0.978876,1.03124,1.05026,0.0547676,-0.00169912,4.29661,0.798145,0.569958,0.962409,1
103,87253.8,7863.8,-5462.91,0.809304,0.993704,1.00664,0.959833,0.947037,0.0226898,0.000320256,8.63172,0.779964,0.642285,0.882459,1
104,58243.4,-13168.2,-17008.7,0.71367,0.979363,0.999998,0.987206,1.13241,-0.00923638,-0.000554242,3.34026,0.815162,0.554121,0.94332,1
105,55093.9,-159867,13500.2,1.02809,1.00162,0.997019,0.974618,1.39611,-0.195716,-0.000855499,109.582,1.4485,2.43225,0.999279,1
106,31907,-120991,73767.3,1.20929,1.00947,1.00093,1.0201,0.93984,-0.320245,-0.000439449,264.186,1.64413,5.20912,0.931689,1
107,97721.8,4413.74,-8889.44,0.856329,0.995806,0.996042,1.02771,0.906489,0.121432,-0.00100867,2.86864,0.717353,0.537115,0.867844,1
108,80320.2,-20707.3,37445.5,1.23282,1.0134,0.976812,0.963355,0.898798,0.0172424,-0.00010134,4.35908,0.740989,0.543616,0.875662,1
109,31.8442,-66.4187,17.7876,0.999312,1.02817,0.992604,1.00156,0.914444,0.002048,0.000798211,88.0148,1.25625,2.67411,0.987713,1
110,18.7465,-34.5753,-11.4274,1.15563,0.986361,1.00356,0.978716,1.1866,0.060028,0.00138787,232.34,2.30419,5.83789,1.65234,1
111,95585.6,73118.1,-17836.3,0.89357,1.03038,0.991155,0.980449,0.734472,0.0788784,0.000575009,26.1207,0.870014,0.92967,0.821369,1
112,69123.6,-144752,9856.53,0.788405,0.98529,0.99505,0.939041,0.965039,-0.229446,0.00029745,64.2451,1.188,1.62457,0.931439,1
113,88701.7,64035.5,-28310.1,0.883055,1.00927,1.01604,0.984948,1.12689,0.17634,-0.000833594,28.9835,0.956039,0.993157,0.927876,1
114,89850.9,-45754,5812.85,0.881807,0.997272,0.98704,1.00808,0.880215,-0.0228828,-0.000102645,3.85053,0.80071,0.553044,0.99056,1
115,83368,-78901.7,34193.9,0.940771,0.984406,0.983643,1.00214,0.969643,-0.0982143,0.000677543,12.3205,0.822844,0.708681,0.904128,1
116,79417.5,-115937,14970.3,1.27472,1.00954,0.993042,1.03813,0.966446,-0.0672208,-0.000309595,28.8338,0.961371,1.00818,0.929659,1
117,59157.4,5154.43,-1836.64,0.811674,0.95689,0.993854,1.06941,0.554686,0.0985434,-0.000551,3.81368,0.72223,0.560261,0.801696,1
118,13.1728,-26.2391,-11.6314,0.58451,1.0198,1.00773,1.0338,1.00214,0.210279,0.00091974,516.789,3.3013,11.2059,1.84066,1
119,67160.8,-122456,14811.6,0.921908,0.976215,1.00678,1.05233,0.806591,-0.229758,0.00152113,42.1381,1.08242,1.24409,0.990399,1
120,94999.9,-68017,-4453.35,0.859049,1.01979,1.01641,0.960637,0.977244,-0.0684224,6.54497e-05,3.66081,0.797611,0.535997,1.01025,1
121,88679.5,-72287.9,-34442.5,0.732479,1.01788,0.992497,0.954332,1.00193,0.0570148,-0.00157749,8.68858,0.845671,0.628763,1.00988,1
122,96550.6,69103.4,-27509.7,1.08637,1.02383,0.994421,0.99729,0.824967,0.194573,0.000148848,35.8594,1.02597,1.11864,0.949503,1
123,80947.6,77804.8,-15996.5,0.784754,1.00197,1.01549,0.984634,1.26767,0.11025,0.000544901,43.1203,1.14487,1.22698,1.08822,1
124,94900.1,-33726.8,4128.54,0.964047,1.01678,0.988699,0.977617,1.39558,0.00469925,0.00017557,4.68179,0.819744,0.562089,1.02842,1
125,64859,126957,-25440.1,0.735918,0.977199,0.981725,1.03407,1.01334,0.299977,4.68675e-05,132.528,1.67199,2.8557,1.02591,1
126,54608.7,-152856,33838.8,0.779293,0.993854,1.00033,0.993252,0.99412,-0.170338,-0.00127348,104.237,1.4945,2.35379,1.10629,1
127,82349.1,68569.3,-18102.4,1.04454,0.982421,1.00437,0.950164,0.856364,0.119127,0.000597235,44.4635,1.11685,1.26065,1.01589,1
128,71075.4,-125297,17117.7,1.05616,0.994017,1.01182,0.9704,1.40533,-0.144025,0.000459841,33.9697,1.09676,1.09713,1.09654,1
129,91431.2,67732.6,-29596.3,1.183,0.991026,0.97729,1.06592,0.906574,0.25361,-0.00090465,33.3454,1.00343,1.0831,0.941213,1
130,80377,-64267.5,16181,0.756932,0.971844,1.00685,0.982408,0.546666,-0.0773691,9.15171e-05,3.12218,0.855638,0.5232,1.08358,1
131,89806.7,-5001.4,16871.6,0.87674,1.01121,0.983527,0.971912,1.4081,-0.0389354,0.00134126,9.10329,0.831928,0.654621,0.967737,1
132,86351,-76351.1,24533.9,1.02953,1.01664,1.0083,1.0513,1.04656,-0.0711152,0.000386445,8.0123,0.812964,0.625696,0.95102,1
133,87183.6,16442.5,-6806.49,1.22821,0.984152,1.01016,1.03014,0.920687,0.0531423,0.000407372,9.55476,0.89912,0.639695,1.09222,1
134,86336.1,10786.4,-15910.8,0.764232,0.987093,1.00639,1.06741,1.14074,0.0337734,0.000351313,7.43457,0.805723,0.593324,0.962209,1
135,55194.9,-143648,9615.76,1.02794,0.973327,0.997997,0.997278,0.83899,-0.146875,-0.00182858,83.769,1.26022,1.98318,0.929607,1
136,91667.1,19091.5,-14819.7,1.20716,1.01434,1.00511,0.984795,0.921725,0.0719755,-0.000210371,9.34776,0.809097,0.645194,0.937186,1
137,82574.9,-3650.06,-9339.75,1.00453,0.98278,1.00348,0.988573,1.04497,0.0184818,-8.94565e-05,7.87169,0.808699,0.605121,0.951909,1
138,91362.5,-48995.9,23701.5,1.04085,0.997588,1.00664,1.02827,0.892373,-0.124714,0.00216504,3.49159,0.714097,0.550333,0.842171,1
139,69287.5,-123490,20563.1,0.820798,0.989111,1.01235,0.946632,0.837585,-0.079162,-0.00146667,39.3674,1.00602,1.16687,0.911509,1
140,91934.7,51060.6,-12843.4,0.914955,1.0033,0.989574,0.985856,0.635978,0.0878086,-5.83939e-05,25.6749,0.898967,0.942312,0.864974,1
141,88902.9,70510.1,-21093.2,0.95092,0.984951,1.01034,0.962678,0.9423,0.204399,-0.000133476,30.6638,1.02124,1.03119,1.01367,1
142,99249.4,-65203.9,16768.6,0.882304,1.0077,1.01548,0.98451,1.11394,-0.0803142,0.000243352,3.58075,0.774155,0.55108,0.964028,1
143,82775.8,-33615.5,-4814.18,1.25737,0.967586,0.995123,1.02103,1.02785,0.035797,-0.000782073,4.88446,0.802978,0.588322,0.954529,1
144,24.3483,43.8747,-6.49415,1.01587,1.01628,0.991327,1.04235,1.02793,-0.0107975,-0.000521126,96.7755,0.938345,2.71299,0.615682,1
145,78632,-127609,36131.9,0.751839,0.993374,0.999627,1.02197,0.968681,-0.12879,-0.0011063,34.0052,1.12048,1.08116,1.14695,1
146,91589.6,-9910.17,-7691.07,1.00273,1.00444,0.995135,0.983718,1.14608,0.0304066,-8.2159e-05,7.48954,0.841555,0.631584,1.00553,1
147,87881.5,81417.5,-24237,0.848039,1.00385,0.993948,0.996595,1.1238,0.189362,-0.00060035,40.7252,1.04677,1.21159,0.923294,1
148,27.646,-49.5328,2.80039,0.841846,1.01642,0.974465,0.991234,1.12845,0.0266712,8.02031e-05,66.9414,0.936025,2.13515,0.708606,1
149,57067.2,131720,-39946.2,0.736352,0.971763,0.998987,1.04421,1.31669,0.402516,-0.00144758,161.306,1.70551,3.36514,0.919567,1
150,85360.3,-79860.9,-13278.6,1.09811,0.997962,0.991085,0.930147,1.30135,0.0258354,-0.001655,3.71095,0.79836,0.562737,0.969943,1
151,81332.5,-68808.5,10772.3,1.12981,0.981762,0.998704,1.04183,0.652144,-0.0344286,-0.00011058,8.1259,0.80648,0.620731,0.935309,1
152,90503.6,-75630.9,27899.6,1.08054,1.01095,0.992675,0.945532,0.966266,-0.0758145,0.000436684,8.87529,0.887949,0.654105,1.06873,1
153,88234.7,-127652,14071,1.124,1.01343,0.993026,0.950266,0.91083,-0.0888013,-0.000192796,18.06,0.937971,0.791793,1.04859,1
154,104680,13052.4,-4695.72,0.845522,1.02178,0.985556,1.02772,0.809773,0.0693478,-1.12665e-05,7.11558,0.898064,0.628554,1.13893,1
155,85038.5,66734.3,-19070.4,0.6439,0.988691,1.00517,0.997448,1.13147,0.100516,0.00114696,32.1415,1.02084,1.0481,1.00103,1
156,78230.3,-136693,15888.1,0.81012,1.01476,0.996144,0.976839,1.0549,-0.0697427,-0.00244791,40.4401,1.02874,1.22498,0.897652,1
157,86694.9,53762.7,-7980.24,0.848143,1.00995,1.00788,1.04111,0.933966,-0.0040377,0.00213741,22.8096,0.998605,0.878319,1.08751,1
158,93823.2,-46838.4,4207.92,1.02851,1.02425,0.993147,1.01088,1.2987,-0.0577581,0.0006601,4.77423,0.806756,0.572265,0.994374,1
159,97395.3,-46232.4,5859.33,0.802836,1.00204,1.00044,1.02212,0.840346,0.0287504,-0.000198713,2.96865,0.76314,0.545776,0.944469,1
160,102083,56878.7,-26968.9,0.743446,1.03713,0.999192,0.970811,0.882919,0.184889,-0.000479585,22.2225,1.0055,0.880249,1.11455,1
161,88282.2,-59895.5,13236.3,1.32389,0.9728,1.00268,0.985744,1.24575,-0.0370026,-0.000240346,5.28041,0.849701,0.56626,1.06393,1
162,13.8143,-25.654,-3.43334,0.600039,0.980808,0.982678,0.96038,0.60087,0.0574053,0.000644202,309.758,2.58083,6.47046,1.89443,1
163,77495.2,133163,-17916.1,1.15306,1.0246,0.997119,0.967646,1.15734,0.213205,0.00064471,101.68,1.52588,2.29215,1.02058,1
164,90427.6,-3863.33,-6043.21,0.985433,1.00712,1.0022,1.04309,1.16509,0.134569,-0.00170542,4.88039,0.786515,0.562346,0.959688,1
165,93263.2,-72720.4,-29992.3,0.786608,0.998873,0.986302,0.984934,1.21079,0.158063,-0.00347011,8.49942,0.790356,0.629747,0.918564,1
166,68029.2,-112871,1601.03,1.08469,0.969718,0.994689,0.978624,0.878075,-0.1551,-0.000203265,18.1509,0.921312,0.794887,0.994179,1
167,55183.1,-159535,27843.6,0.871308,1.0038,0.991699,1.02241,1.22366,-0.297894,0.000432816,112.577,1.4495,2.50185,0.968247,1
168,84914,-65589.3,-3280.91,0.981406,0.978335,1.00071,0.967268,1.0212,0.00656023,-0.0009366,3.1298,0.791177,0.540249,0.973182,1
169,69255,-126453,20146.1,0.824801,0.987485,0.999542,1.02251,0.866014,-0.103895,-0.000587402,35.2533,1.05184,1.10676,1.01954,1
170,73481.9,-119022,-6170.84,0.969654,0.988687,1.00341,0.988234,1.16157,-0.071642,-0.00050744,25.7223,0.940067,0.937966,0.941382,1
171,74216.8,-120973,-6820.6,1.2273,0.99867,0.995336,0.991695,1.26768,0.0753291,-0.00277745,30.5456,0.992078,1.02943,0.968479,1
172,61647.4,-147634,22393.6,1.23189,0.995969,1.01727,1.00982,1.1738,-0.261186,0.000372331,87.2547,1.38202,2.02324,1.04902,1
173,92267.2,-69467.2,5273.06,0.877307,1.01726,1.00395,1.04819,1.0183,-0.123567,0.00169929,6.49961,0.775783,0.595755,0.917769,1
174,87182.9,10477.6,7777.15,0.931347,0.995396,1.0036,0.973485,1.25385,-0.0278612,0.0014332,8.24865,0.780415,0.622442,0.897885,1
175,70055.6,-122660,-5296.72,1.03252,0.977827,0.989191,0.981573,0.929441,-0.0597171,-0.000946536,37.3519,1.03132,1.13764,0.96814,1
176,4650.65,-50021,7068.94,0.814822,1.00327,1.00101,0.99663,0.861581,-0.503518,-0.00106529,1260.01,4.64144,23.096,0.960746,1
177,96800.1,63566.7,-22930.4,1.11315,0.999829,0.986548,1.00204,1.06443,0.266896,-0.00115459,33.8975,0.981629,1.06949,0.908849,1
178,93400.4,-86297,-8831.28,0.807076,1.02327,0.994813,1.02564,0.842754,-0.0478374,-0.000423402,10.5299,0.814467,0.68346,0.918968,1
179,57824.2,-152655,43728.3,1.15141,0.997613,0.991829,1.03646,0.938683,-0.265995,-0.000140943,96.0953,1.34312,2.18506,0.936608,1
180,50276.3,-150435,33120.7,0.887108,0.991545,1.00447,1.03129,1.06103,-0.282448,0.00023345,111.861,1.50801,2.4605,1.1188,1
